id,ecephys_structure_acronym,ecephys_session_id
849971664,VISl,774875821
849971666,VISl,774875821
849971668,VISl,774875821
849971670,VISl,774875821
849971672,VISl,774875821
849971674,VISl,774875821
849971676,VISl,774875821
849971678,VISl,774875821
849971680,VISl,774875821
849971682,VISl,774875821
849971684,VISl,774875821
849971686,VISl,774875821
849971688,VISl,774875821
849971690,VISl,774875821
849971694,VISl,774875821
849971696,VISl,774875821
849971698,VISl,774875821
849971700,VISl,774875821
849971702,VISl,774875821
849971704,VISl,774875821
849971706,VISl,774875821
849971708,VISl,774875821
849971710,VISl,774875821
849971712,VISl,774875821
849971714,VISl,774875821
849971716,VISl,774875821
849971718,VISl,774875821
849971720,VISl,774875821
849971722,VISl,774875821
849971724,VISl,774875821
849971726,VISl,774875821
849971728,VISl,774875821
849971730,VISl,774875821
849971732,VISl,774875821
849971734,VISl,774875821
849971736,VISl,774875821
849971738,VISl,774875821
849971740,VISl,774875821
849971742,VISl,774875821
849971744,VISl,774875821
849971746,VISl,774875821
849971748,,774875821
849971750,,774875821
849971752,,774875821
849971754,,774875821
849971756,,774875821
849971758,,774875821
849971760,,774875821
849971762,,774875821
849971764,,774875821
849971766,,774875821
849971768,,774875821
849971772,,774875821
849971774,,774875821
849971776,,774875821
849971778,,774875821
849971780,,774875821
849971782,,774875821
849971784,,774875821
849971786,,774875821
849971788,,774875821
849971790,,774875821
849971792,,774875821
849971794,,774875821
849971796,,774875821
849971798,,774875821
849971800,,774875821
849971802,,774875821
849971804,,774875821
849971806,,774875821
849971808,,774875821
849971810,,774875821
849971812,,774875821
849971814,,774875821
849971816,,774875821
849971818,,774875821
849971820,,774875821
849971822,,774875821
849971824,,774875821
849971826,,774875821
849971828,,774875821
849971830,,774875821
849971832,,774875821
849971834,,774875821
849971836,,774875821
849971838,,774875821
849971840,,774875821
849971842,,774875821
849971846,,774875821
849971848,,774875821
849971850,,774875821
849971852,,774875821
849971854,,774875821
849971856,,774875821
849971858,,774875821
849971860,,774875821
849971862,,774875821
849971864,,774875821
849971866,,774875821
849971868,,774875821
849971870,,774875821
849971872,,774875821
849971874,,774875821
849971876,,774875821
849971878,,774875821
849971880,,774875821
849971882,,774875821
849971884,,774875821
849971886,,774875821
849971888,,774875821
849971890,,774875821
849971892,,774875821
849971894,,774875821
849971896,,774875821
849971898,,774875821
849971900,,774875821
849971902,,774875821
849971904,,774875821
849971906,,774875821
849971908,,774875821
849971910,,774875821
849971912,,774875821
849971914,,774875821
849971916,,774875821
849971918,,774875821
849971920,,774875821
849971924,,774875821
849971926,,774875821
849971928,,774875821
849971930,,774875821
849971932,,774875821
849971934,,774875821
849971936,,774875821
849971938,,774875821
849971940,,774875821
849971942,,774875821
849971944,,774875821
849971946,,774875821
849971948,,774875821
849971950,,774875821
849971952,,774875821
849971954,,774875821
849971956,,774875821
849971958,,774875821
849971960,,774875821
849971962,,774875821
849971964,,774875821
849971966,,774875821
849971968,,774875821
849971970,,774875821
849971972,,774875821
849971974,,774875821
849971976,,774875821
849971978,,774875821
849971980,,774875821
849971982,,774875821
849971984,,774875821
849971986,,774875821
849971988,,774875821
849971990,,774875821
849971992,,774875821
849971994,,774875821
849971998,,774875821
849972000,,774875821
849972002,,774875821
849972004,,774875821
849972006,,774875821
849972008,,774875821
849972010,,774875821
849972012,,774875821
849972014,,774875821
849972016,,774875821
849972018,,774875821
849972020,,774875821
849972022,,774875821
849972024,,774875821
849972026,,774875821
849972028,,774875821
849972030,,774875821
849972032,,774875821
849972034,,774875821
849972036,,774875821
849972038,,774875821
849972040,,774875821
849972042,,774875821
849972044,,774875821
849972046,,774875821
849972048,,774875821
849972050,,774875821
849972052,,774875821
849972054,,774875821
849972056,,774875821
849972058,,774875821
849972060,,774875821
849972062,,774875821
849972064,,774875821
849972066,,774875821
849972068,,774875821
849972070,,774875821
849972072,,774875821
849972076,,774875821
849972078,,774875821
849972080,,774875821
849972082,,774875821
849972498,DG,774875821
849972500,DG,774875821
849972502,DG,774875821
849972504,DG,774875821
849972506,DG,774875821
849972508,DG,774875821
849972510,DG,774875821
849972512,DG,774875821
849972514,DG,774875821
849972516,DG,774875821
849972518,DG,774875821
849972520,DG,774875821
849972522,DG,774875821
849972524,DG,774875821
849972526,DG,774875821
849972528,DG,774875821
849972530,DG,774875821
849972532,DG,774875821
849972534,DG,774875821
849972536,DG,774875821
849972538,DG,774875821
849972540,DG,774875821
849972542,DG,774875821
849972544,DG,774875821
849972546,DG,774875821
849972548,DG,774875821
849972550,DG,774875821
849972552,DG,774875821
849972554,DG,774875821
849972556,DG,774875821
849972558,DG,774875821
849972560,DG,774875821
849972562,DG,774875821
849972564,DG,774875821
849972566,DG,774875821
849972568,DG,774875821
849972572,DG,774875821
849972574,DG,774875821
849972576,DG,774875821
849972578,DG,774875821
849972580,DG,774875821
849972582,DG,774875821
849972584,DG,774875821
849972586,DG,774875821
849972588,DG,774875821
849972590,DG,774875821
849972592,DG,774875821
849972594,DG,774875821
849972596,DG,774875821
849972598,DG,774875821
849972600,DG,774875821
849972602,DG,774875821
849972604,DG,774875821
849972606,CA1,774875821
849972608,CA1,774875821
849972610,CA1,774875821
849972612,CA1,774875821
849972614,CA1,774875821
849972616,CA1,774875821
849972618,CA1,774875821
849972620,CA1,774875821
849972622,CA1,774875821
849972624,CA1,774875821
849972626,CA1,774875821
849972628,CA1,774875821
849972630,CA1,774875821
849972632,CA1,774875821
849972634,CA1,774875821
849972636,CA1,774875821
849972638,CA1,774875821
849972640,CA1,774875821
849972642,CA1,774875821
849972644,CA1,774875821
849972646,CA1,774875821
849972650,CA1,774875821
849972652,CA1,774875821
849972654,CA1,774875821
849972656,CA1,774875821
849972658,CA1,774875821
849972660,CA1,774875821
849972662,CA1,774875821
849972664,CA1,774875821
849972666,CA1,774875821
849972668,CA1,774875821
849972670,CA1,774875821
849972672,CA1,774875821
849972674,CA1,774875821
849972676,CA1,774875821
849972678,CA1,774875821
849972680,CA1,774875821
849972682,CA1,774875821
849972684,CA1,774875821
849972686,CA1,774875821
849972688,CA1,774875821
849972690,CA1,774875821
849972692,CA1,774875821
849972694,CA1,774875821
849972696,CA1,774875821
849972698,CA1,774875821
849972700,CA1,774875821
849972702,CA1,774875821
849972704,CA1,774875821
849972706,CA1,774875821
849972708,CA1,774875821
849972710,CA1,774875821
849972712,CA1,774875821
849972714,CA1,774875821
849972716,CA1,774875821
849972718,CA1,774875821
849972720,CA1,774875821
849972724,CA1,774875821
849972726,CA1,774875821
849972728,CA1,774875821
849972730,CA1,774875821
849972732,CA1,774875821
849972734,CA1,774875821
849972736,CA1,774875821
849972738,CA1,774875821
849972740,CA1,774875821
849972742,CA1,774875821
849972744,CA1,774875821
849972746,CA1,774875821
849972748,CA1,774875821
849972750,CA1,774875821
849972752,CA1,774875821
849972754,CA1,774875821
849972756,CA1,774875821
849972758,CA1,774875821
849972760,CA1,774875821
849972762,CA1,774875821
849972764,CA1,774875821
849972766,CA1,774875821
849972768,CA1,774875821
849972770,VISp,774875821
849972772,VISp,774875821
849972774,VISp,774875821
849972776,VISp,774875821
849972778,VISp,774875821
849972780,VISp,774875821
849972782,VISp,774875821
849972784,VISp,774875821
849972786,VISp,774875821
849972788,VISp,774875821
849972790,VISp,774875821
849972792,VISp,774875821
849972794,VISp,774875821
849972796,VISp,774875821
849972798,VISp,774875821
849972802,VISp,774875821
849972804,VISp,774875821
849972806,VISp,774875821
849972808,VISp,774875821
849972810,VISp,774875821
849972812,VISp,774875821
849972814,VISp,774875821
849972816,VISp,774875821
849972818,VISp,774875821
849972820,VISp,774875821
849972822,VISp,774875821
849972824,VISp,774875821
849972826,VISp,774875821
849972828,VISp,774875821
849972830,VISp,774875821
849972832,VISp,774875821
849972834,VISp,774875821
849972836,VISp,774875821
849972838,VISp,774875821
849972840,VISp,774875821
849972842,VISp,774875821
849972844,VISp,774875821
849972846,VISp,774875821
849972848,VISp,774875821
849972850,VISp,774875821
849972852,VISp,774875821
849972854,VISp,774875821
849972856,VISp,774875821
849972858,VISp,774875821
849972860,VISp,774875821
849972862,VISp,774875821
849972864,VISp,774875821
849972866,VISp,774875821
849972868,VISp,774875821
849972870,VISp,774875821
849972872,VISp,774875821
849972876,VISp,774875821
849972878,VISp,774875821
849972880,VISp,774875821
849972882,VISp,774875821
849972884,VISp,774875821
849972886,VISp,774875821
849972888,VISp,774875821
849972890,VISp,774875821
849972892,VISp,774875821
849972894,VISp,774875821
849972896,VISp,774875821
849972898,VISp,774875821
849972900,VISp,774875821
849972902,VISp,774875821
849972904,VISp,774875821
849972906,VISp,774875821
849972908,VISp,774875821
849972910,VISp,774875821
849972912,VISp,774875821
849972914,VISp,774875821
849972916,VISp,774875821
849972918,VISp,774875821
849972920,VISp,774875821
849972922,VISp,774875821
849972924,VISp,774875821
849972926,VISp,774875821
849972928,VISp,774875821
849972930,VISp,774875821
849972932,VISp,774875821
849972934,VISp,774875821
849972936,VISp,774875821
849972938,VISp,774875821
849972940,VISp,774875821
849972942,VISp,774875821
849972944,VISp,774875821
849972946,VISp,774875821
849972948,VISp,774875821
849972950,VISp,774875821
849972954,VISp,774875821
849972956,VISp,774875821
849972958,VISp,774875821
849972960,VISp,774875821
849972962,VISp,774875821
849972964,VISp,774875821
849972966,,774875821
849972968,,774875821
849972970,,774875821
849972972,,774875821
849972974,,774875821
849972976,,774875821
849972978,,774875821
849972980,,774875821
849972982,,774875821
849972984,,774875821
849972986,,774875821
849972988,,774875821
849972990,,774875821
849972992,,774875821
849972994,,774875821
849972996,,774875821
849972998,,774875821
849973000,,774875821
849973002,,774875821
849973004,,774875821
849973006,,774875821
849973008,,774875821
849973010,,774875821
849973012,,774875821
849973014,,774875821
849973016,,774875821
849973018,,774875821
849973020,,774875821
849973022,,774875821
849973024,,774875821
849973028,,774875821
849973030,,774875821
849973032,,774875821
849973034,,774875821
849973036,,774875821
849973038,,774875821
849973040,,774875821
849973042,,774875821
849973044,,774875821
849973046,,774875821
849973048,,774875821
849973050,,774875821
849973052,,774875821
849973054,,774875821
849973056,,774875821
849973058,,774875821
849973060,,774875821
849973062,,774875821
849973064,,774875821
849973066,,774875821
849973068,,774875821
849973070,,774875821
849973072,,774875821
849973074,,774875821
849973076,,774875821
849973078,,774875821
849973080,,774875821
849973082,,774875821
849973084,,774875821
849973086,,774875821
849973088,,774875821
849973090,,774875821
849973092,,774875821
849973094,,774875821
849973096,,774875821
849973098,,774875821
849973100,,774875821
849973102,,774875821
849973106,,774875821
849973108,,774875821
849973110,,774875821
849973112,,774875821
849973114,,774875821
849973116,,774875821
849973118,,774875821
849973120,,774875821
849973122,,774875821
849973124,,774875821
849973126,,774875821
849973128,,774875821
849973130,,774875821
849973132,,774875821
849973134,,774875821
849973136,,774875821
849973138,,774875821
849973140,,774875821
849973142,,774875821
849973144,,774875821
849973146,,774875821
849973148,,774875821
849973150,,774875821
849973152,,774875821
849973154,,774875821
849973156,,774875821
849973158,,774875821
849973160,,774875821
849973162,,774875821
849973164,,774875821
849973166,,774875821
849973168,,774875821
849973170,,774875821
849973172,,774875821
849973174,,774875821
849973176,,774875821
849973180,,774875821
849973182,,774875821
849973184,,774875821
849973186,,774875821
849973188,,774875821
849973190,,774875821
849973192,,774875821
849973194,,774875821
849973196,,774875821
849973198,,774875821
849973200,,774875821
849973202,,774875821
849973204,,774875821
849973206,,774875821
849973208,,774875821
849973210,,774875821
849973212,,774875821
849973214,,774875821
849973216,,774875821
849973218,,774875821
849973220,,774875821
849973222,,774875821
849973224,,774875821
849973226,,774875821
849973228,,774875821
849973230,,774875821
849973232,,774875821
849973234,,774875821
849973236,,774875821
849973238,,774875821
849973240,,774875821
849973242,,774875821
849973244,,774875821
849973246,,774875821
849973248,,774875821
849973250,,774875821
849973252,,774875821
849973254,,774875821
849973258,,774875821
849973260,,774875821
849973262,,774875821
849973264,,774875821
849973814,APN,774875821
849973816,APN,774875821
849973818,APN,774875821
849973820,APN,774875821
849973822,APN,774875821
849973824,APN,774875821
849973826,APN,774875821
849973828,APN,774875821
849973830,APN,774875821
849973832,APN,774875821
849973834,APN,774875821
849973836,APN,774875821
849973838,APN,774875821
849973840,APN,774875821
849973842,APN,774875821
849973844,APN,774875821
849973846,APN,774875821
849973848,APN,774875821
849973850,APN,774875821
849973852,APN,774875821
849973854,APN,774875821
849973856,APN,774875821
849973858,APN,774875821
849973860,APN,774875821
849973862,APN,774875821
849973864,APN,774875821
849973866,APN,774875821
849973868,LP,774875821
849973870,LP,774875821
849973872,LP,774875821
849973874,LP,774875821
849973876,LP,774875821
849973878,LP,774875821
849973880,LP,774875821
849973882,LP,774875821
849973886,MB,774875821
849973888,MB,774875821
849973890,MB,774875821
849973892,MB,774875821
849973894,MB,774875821
849973898,MB,774875821
849973900,MB,774875821
849973902,MB,774875821
849973904,MB,774875821
849973906,MB,774875821
849973908,MB,774875821
849973910,DG,774875821
849973912,DG,774875821
849973914,DG,774875821
849973916,DG,774875821
849973918,DG,774875821
849973920,DG,774875821
849973922,DG,774875821
849973924,DG,774875821
849973926,DG,774875821
849973928,DG,774875821
849973930,DG,774875821
849973932,DG,774875821
849973934,DG,774875821
849973936,DG,774875821
849973938,DG,774875821
849973940,DG,774875821
849973942,DG,774875821
849973944,DG,774875821
849973946,DG,774875821
849973948,DG,774875821
849973950,DG,774875821
849973952,DG,774875821
849973954,DG,774875821
849973956,DG,774875821
849973958,DG,774875821
849973960,DG,774875821
849973964,DG,774875821
849973966,DG,774875821
849973968,DG,774875821
849973970,DG,774875821
849973972,DG,774875821
849973974,DG,774875821
849973976,DG,774875821
849973978,DG,774875821
849973980,DG,774875821
849973982,DG,774875821
849973984,DG,774875821
849973986,DG,774875821
849973988,DG,774875821
849973990,CA1,774875821
849973992,CA1,774875821
849973994,CA1,774875821
849973996,CA1,774875821
849973998,CA1,774875821
849974000,CA1,774875821
849974002,CA1,774875821
849974004,CA1,774875821
849974006,CA1,774875821
849974008,CA1,774875821
849974010,CA1,774875821
849974012,CA1,774875821
849974014,CA1,774875821
849974016,CA1,774875821
849974018,CA1,774875821
849974020,CA1,774875821
849974022,CA1,774875821
849974024,CA1,774875821
